0 0 0
0.105263 0.25 0.297729
0.210526 0.45 0.595458
0.315789 0.65 0.893188
0.421053 0.85 1.19092
0.526316 1.05 1.48865
0.631579 1.25 1.78638
0.736842 1.45 2.0841
0.842105 1.65 2.38183
0.947368 1.9 2.67956
1.05263 2.1 2.97729
1.15789 2.3 3.27502
1.26316 2.5 3.57275
1.36842 2.7 3.87048
1.47368 2.9 4.16821
1.57895 3.1 4.46594
1.68421 3.3 4.76367
1.78947 3.55 5.0614
1.89474 3.75 5.35913
2 3.95 5.65685
