0 0 0
0.100747 0.2 0.284955
0.201493 0.4 0.569909
0.30224 0.6 0.854864
0.402987 0.8 1.13982
0.503733 1 1.42477
0.60448 1.2 1.70973
0.705227 1.4 1.99468
0.805973 1.6 2.27964
0.90672 1.8 2.56459
1.00747 2 2.84955
1.10821 2.2 3.1345
1.20896 2.4 3.41945
1.30971 2.6 3.70441
1.41045 2.8 3.98936
1.5112 3 4.27432
1.61195 3.2 4.55927
1.71269 3.4 4.84423
1.81344 3.6 5.12918
1.91419 3.75 5.41414
