0.952632 1.15 8.67968
0.905263 1.2 6.01672
0.857895 1.25 4.7186
0.810526 1.35 3.97005
0.763158 1.4 3.50059
0.715789 1.5 3.19549
0.668421 1.6 2.9987
0.621053 1.7 2.8807
0.573684 1.8 2.82581
0.526316 1.95 2.82673
0.478947 2.15 2.8823
0.431579 2.4 2.99696
0.384211 2.65 3.18184
0.336842 3.05 3.45769
0.289474 3.5 3.86162
0.242105 4.2 4.46208
0.194737 5.2 5.39633
0.147368 6.8 6.98019
0.1 10.05 10.1304
