0 0 0
0.105263 0.15 1.98502e+15
0.210526 0.25 3.97004e+15
0.315789 0.35 5.95506e+15
0.421053 0.45 7.94008e+15
0.526316 0.6 9.9251e+15
0.631579 0.7 1.19101e+16
0.736842 0.8 1.38951e+16
0.842105 0.9 1.58802e+16
0.947368 1.05 1.78652e+16
1.05263 1.15 1.98502e+16
1.15789 1.25 2.18352e+16
1.26316 1.35 2.38202e+16
1.36842 1.45 2.58053e+16
1.47368 1.6 2.77903e+16
1.57895 1.7 2.97753e+16
1.68421 1.8 3.17603e+16
1.78947 1.9 3.37453e+16
1.89474 2.05 3.57304e+16
2 2.15 3.77154e+16
