0 0 0
0.100747 0.15 0.372311
0.201493 0.3 0.744622
0.30224 0.45 1.11693
0.402987 0.55 1.48924
0.503733 0.7 1.86156
0.60448 0.85 2.23387
0.705227 1 2.60618
0.805973 1.1 2.97849
0.90672 1.25 3.3508
1.00747 1.4 3.72311
1.10821 1.5 4.09542
1.20896 1.65 4.46773
1.30971 1.8 4.84004
1.41045 1.95 5.21235
1.5112 2.05 5.58467
1.61195 2.2 5.95698
1.71269 2.35 6.32929
1.81344 2.45 6.7016
1.91419 2.6 7.07391
